t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.0,1.487,0.0,-9.81,0.0,0.0
0.010000000000000002,1.4864606496645476,-0.09803732415989434,-9.794655611223563,0.00030688777552875736,4.061582164380126e-05
0.02000000000000001,1.4849421376525076,-0.19584043108353744,-9.76800737381457,0.0008398525237086284,0.0001968102809493785
0.03000000000000002,1.4824471441923097,-0.2933557617960554,-9.737320456438521,0.0014535908712295972,0.0004948001821768362
0.04000000000000003,1.4789788103169672,-0.3905317316891258,-9.70028035220449,0.0021943929559102003,0.0009809987721194338
0.05000000000000004,1.4745409439786703,-0.4872887035706652,-9.65402398329367,0.0031195203341266133,0.001718892159914605
0.060000000000000046,1.469138286368569,-0.5835243408092953,-9.597055458462536,0.004258890830749277,0.0027677755519726578
0.07000000000000005,1.4627766215611981,-0.6791376687344605,-9.53105329767235,0.005578934046552997,0.004147277018691939
0.08000000000000006,1.455462574865635,-0.7740628692834929,-9.460737374007147,0.006985252519857056,0.005829826429851143
0.09000000000000007,1.44720316139476,-0.8682814882812698,-9.390118825360105,0.0083976234927979,0.0077914540374242796
0.10000000000000007,1.4380054443052297,-0.9617936518366574,-9.319202576411335,0.009815948471773321,0.010020711592214343
0.11000000000000008,1.4278765418963815,-1.0545871731873873,-9.246401779910014,0.011271964401799717,0.012490972430722353
0.12000000000000009,1.4168237577536067,-1.1466405698639914,-9.171520990671079,0.012769580186578445,0.01523879003204694
0.1300000000000001,1.4048545649262312,-1.2379454304579578,-9.097448917312668,0.01425102165374665,0.018163313046014443
0.1400000000000001,1.3919762956435071,-1.3285360989756643,-9.028501967707102,0.01562996064585795,0.021205986911888294
0.1500000000000001,1.3781957934866296,-1.4184668356361523,-8.964956277633402,0.016900874447331963,0.02435746433786337
0.16000000000000011,1.3635193537184838,-1.5077927160906408,-8.906625521715439,0.018067489565691222,0.027612098016234
0.17000000000000012,1.3479528022743776,-1.5965501085566545,-8.850915726544736,0.019181685469105293,0.030989599297783187
0.18000000000000013,1.3315016868173795,-1.6847627869360333,-8.796994789629426,0.020260104207411478,0.03456878088769819
0.19000000000000014,1.3141713995929596,-1.772439673944828,-8.743950047764427,0.021320999044711485,0.03822735767797844
0.20000000000000015,1.2959672517397447,-1.859587596325381,-8.690999791040047,0.022380004179199078,0.04210794726339077
0.21000000000000016,1.2768945180442854,-1.946210423740106,-8.638629288919825,0.0234274142216035,0.04616526022601051
0.22000000000000017,1.2569584378366983,-2.0323101949749094,-8.586677860708685,0.024466442785826326,0.05030368688032883
0.23000000000000018,1.2361642171173712,-2.11789044489888,-8.534843475470367,0.025503130490592666,0.05459760481682625
0.24000000000000019,1.2145170299302648,-2.2029552103234873,-8.48329137877829,0.02653417242443419,0.059094717310435946
0.25000000000000017,1.1920220145926799,-2.28750811982756,-8.432217603395664,0.02755564793208675,0.06375292547862413
0.2600000000000002,1.1686842708954541,-2.3715527709882744,-8.381623238064567,0.028567535238708672,0.06853025394090598
0.2700000000000002,1.1445088594969488,-2.4550929906940753,-8.331438402128548,0.029571231957429042,0.07342144878775679
0.2800000000000002,1.119500801916303,-2.538132746123145,-8.281624318060105,0.03056751363879789,0.07843759798903137
0.2900000000000002,1.093665080477219,-2.6206760203220942,-8.232177210876277,0.03155645578247447,0.08358719186588573
0.3000000000000002,1.0670066382367045,-2.7027267679755425,-8.183102593222902,0.032537948135541984,0.08887276978586636
0.3100000000000002,1.0395303790236547,-2.784288908336247,-8.134400868814394,0.03351198262371214,0.0942933737267972
0.32000000000000023,1.0112411675499844,-2.865366329066622,-8.08606564211116,0.0344786871577768,0.09984448856504453
0.33000000000000024,0.982143829574081,-2.9459628861696934,-8.038093973422376,0.035438120531552514,0.10551282128765392
0.34000000000000025,0.9522431520778665,-3.0260824273677684,-7.990508374739988,0.036389832505200254,0.11127123016988763
0.35000000000000026,0.9215438833859243,-3.105728848574404,-7.943369180321294,0.037332616393574145,0.1170931172671731
0.36000000000000026,0.8900507331784309,-3.1849061301733768,-7.8967206626390425,0.038265586747219166,0.12300263237064353
0.3700000000000003,0.8577683725839707,-3.2636181876853367,-7.850465922817989,0.03919068154364024,0.12909867831938676
0.3800000000000003,0.8247014347527897,-3.3418686090224354,-7.804408702432184,0.04011182595135634,0.13540882737173415
0.3900000000000003,0.7908545154506393,-3.4196608949575045,-7.758639232881253,0.04102721534237497,0.14172282296624605
0.4000000000000003,0.7562321724574399,-3.4969991639369584,-7.7135102568744935,0.04192979486251014,0.14796777721714555
0.4100000000000003,0.7208389250457022,-3.573887473614111,-7.668753327900236,0.042824933441995304,0.15452391185691638
0.4200000000000003,0.6846792561604625,-3.6503288486399654,-7.624054810748619,0.043718903785027644,0.16120950735807021
0.4300000000000003,0.6477576120017383,-3.7263273243487216,-7.580070331931493,0.04459859336137016,0.16768791847244569
