t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.0,1.487,0.0,-9.81,0.0,0.0
0.010000000000000002,1.4864606395084767,-0.09804047675763579,-9.795415553062112,0.0002916889387577609,3.847516229644189e-05
0.02000000000000001,1.4849420268383473,-0.1958581025435981,-9.770056664054403,0.0007988667189119452,0.0001862780935018294
0.03000000000000002,1.4824467112948196,-0.2934022382628874,-9.740937652451139,0.001381246950977218,0.0004670156758365565
0.04000000000000003,1.478977671263601,-0.3906252385939284,-9.705964230458644,0.002080715390827144,0.0009223128830584315
0.05000000000000004,1.4745385002026412,-0.48745361604081017,-9.662468074729055,0.0029506385054188875,0.0016091898349613347
0.060000000000000046,1.4691336561084405,-0.5837921788049493,-9.608947249718994,0.00402105500562011,0.002581568850208819
0.07000000000000005,1.4627685761405718,-0.6795451364135499,-9.546712556774809,0.005265748864503851,0.0038597754826221976
0.08000000000000006,1.455449514997176,-0.7746462930827096,-9.479814860599005,0.006603702788019907,0.005425800356836015
0.09000000000000007,1.4471831561853283,-0.8690708325536596,-9.411841930537758,0.00796316138924485,0.007268317506571668
0.10000000000000007,1.4379763000601453,-0.9628129850408369,-9.34327797848878,0.009334440430224404,0.009380230738914985
0.11000000000000008,1.4278358185138214,-1.055863096930847,-9.273515526166321,0.010729689476673594,0.011726011186759623
0.12000000000000009,1.416768697008231,-1.1482098777354535,-9.202872452682024,0.012142550946359534,0.014327126214040493
0.1300000000000001,1.4047819729803175,-1.2398570623611607,-9.134155830842323,0.013516883383153551,0.017081238003333984
0.1400000000000001,1.3918824452070258,-1.3308455015122014,-9.070740912466029,0.014785181750679447,0.019939983007785135
0.1500000000000001,1.3780764107663945,-1.4212272305434486,-9.012326483608103,0.015953470327837962,0.022901010034418422
0.16000000000000011,1.363369660434092,-1.5110517557029624,-8.958401691253057,0.01703196617493889,0.025965807021362093
0.17000000000000012,1.347767583917571,-1.6003485299980797,-8.906570764011546,0.018068584719769097,0.02914920174833165
0.18000000000000013,1.3312753467915484,-1.6891366845582627,-8.85604044439888,0.019079191112022397,0.03253070861510935
0.19000000000000014,1.3138980001045697,-1.7774221609473977,-8.806240632430235,0.020075187351395306,0.03598794490474631
0.20000000000000015,1.2956405345727593,-1.8652097881864345,-8.756377800286614,0.021072443994267706,0.039655562539174266
0.21000000000000016,1.2765079170189793,-1.9525028156490805,-8.706971096939847,0.02206057806120305,0.043498237894636374
0.22000000000000017,1.2565050868178296,-2.0393026959209335,-8.657997119263761,0.023040057614724763,0.04741932209371196
0.23000000000000018,1.2356369541634127,-2.1256123462535403,-8.609125011398016,0.024017499772039687,0.05148381360671139
0.24000000000000019,1.2139084009523509,-2.2114354593134884,-8.56045611202694,0.024990877759461235,0.05574256673294501
0.25000000000000017,1.1913242773716777,-2.2967753939109707,-8.512197866362031,0.025956042672759385,0.06016144681264244
0.2600000000000002,1.1678893989786112,-2.3816353866160407,-8.464385129422453,0.02691229741155096,0.06470010048736373
