t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.0,1.487,0.0,-9.81,0.0,0.0
0.010000000000000002,1.4864606232271016,-0.09804555187331407,-9.79664608129968,0.0002670783740063812,3.500168475167948e-05
0.02000000000000001,1.484941847341177,-0.19588682373036517,-9.77340176281741,0.0007319647436517881,0.00016904029764116808
0.03000000000000002,1.4824460069177505,-0.2934780781138847,-9.74686208002116,0.0012627583995768184,0.00042142130841103727
0.04000000000000003,1.4789758125667622,-0.39077826195183063,-9.71530779661774,0.001893844067645204,0.0008259877602656095
0.05000000000000004,1.4745345020912248,-0.48772444452472175,-9.676443350644494,0.002671132987110127,0.0014295357796616274
0.060000000000000046,1.4691260564543625,-0.5842344172645313,-9.628855246841914,0.0036228950631617277,0.0022781783848794092
0.07000000000000005,1.462755312900433,-0.6802231896878195,-9.573347125603389,0.004733057487932223,0.0033949462415086185
0.08000000000000006,1.4554278604164521,-0.7756268547383854,-9.51289973266892,0.0059420053466216005,0.004778171030414855
0.09000000000000007,1.4471497515088143,-0.8704130442586201,-9.45039126050068,0.007192174789986391,0.006434611006998649
0.10000000000000007,1.437927240571429,-0.964568971205582,-9.3870468143567,0.008459063712866042,0.008359730827063747
0.11000000000000008,1.4277666603342039,-1.0580902641415368,-9.323598688276695,0.009728026234466131,0.010502344779104132
0.12000000000000009,1.4166743469494818,-1.1509799515235761,-9.260847003675453,0.010983059926490952,0.012861070658894528
0.1300000000000001,1.4046565358634795,-1.243256620355535,-9.201260190658294,0.012174796186834123,0.015335834048651006
0.1400000000000001,1.391719124203934,-1.3349650517747937,-9.146580841582734,0.013268383168345336,0.017896619570987423
0.1500000000000001,1.3778675482017235,-1.4261485024875387,-9.09589059012691,0.014282188197461805,0.020550280772368906
0.16000000000000011,1.3631068422767736,-1.5168447587403917,-9.04831920709428,0.015233615858114396,0.023309026152764676
0.17000000000000012,1.3474417642874854,-1.607072033684824,-9.002107273364272,0.016157854532714556,0.0261782765555757
0.18000000000000013,1.3308769272859637,-1.6968429708902084,-8.956530677935529,0.017069386441289424,0.02923753855648444
0.19000000000000014,1.3134168806553859,-1.7861606815833035,-8.911613629587247,0.017967727408255068,0.03236768001334671
0.20000000000000015,1.2950661310795097,-1.875028111836618,-8.866564852658398,0.018868702946832044,0.03568648987070446
0.21000000000000016,1.2758291672897133,-1.963448606089507,-8.821822895560075,0.019763542088798512,0.0391762316616371
0.22000000000000017,1.255710454834382,-2.051423588462612,-8.777575159724277,0.020648496805514456,0.04274198533396474
0.23000000000000018,1.2347144315071092,-2.1389553655584623,-8.733478162174029,0.021530436756519427,0.04643113240206495
0.24000000000000019,1.212845509292028,-2.2260472009742243,-8.689493928568796,0.022410121428624086,0.05029672912460735
0.25000000000000017,1.1901080731537157,-2.3127021413521778,-8.645802190183192,0.023283956196336164,0.054318247745838
0.2600000000000002,1.166506478902843,-2.398922962653318,-8.60248473244786,0.024150305351042817,0.0584600832612039
0.2700000000000002,1.1420450525806507,-2.4847124777738845,-8.559514994455016,0.025009700110899688,0.06271037888905467
0.2800000000000002,1.1167280905762624,-2.5700736137835407,-8.51684934980627,0.02586301300387461,0.06707358514007455
0.2900000000000002,1.0905598596932007,-2.6550093531953043,-8.474464895382283,0.02671070209235435,0.07155594272761392
0.3000000000000002,1.0635445971045188,-2.739522680245853,-8.432354861608522,0.027552902767829575,0.07615964371851096
0.3100000000000002,1.0356865103453943,-2.8236165582728443,-8.390520584315164,0.02838958831369675,0.08088146580549001
