t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.0,1.487,0.0,-9.81,0.0,0.0
0.010000000000000002,1.4864606587315057,-0.0980345047424961,-9.793972952064035,0.00032054095871932964,4.246343292071954e-05
0.02000000000000001,1.484942237834308,-0.1958243359644791,-9.766113761615175,0.000877724767696504,0.0002058420717279797
0.03000000000000002,1.4824475410482976,-0.2933126825807824,-9.733905041458483,0.0015218991708303388,0.0005185466069205667
0.04000000000000003,1.478979867212757,-0.39044390969996623,-9.694850622531423,0.0023029875493715563,0.0010310528025244362
0.05000000000000004,1.4745432332159447,-0.48713241218583525,-9.645907509873728,0.0032818498025254574,0.0018124376926841566
0.060000000000000046,1.4691426564752732,-0.5832687192794903,-9.585538006579009,0.0044892398684198385,0.002926920267197826
0.07000000000000005,1.4627842651529535,-0.6787458104714931,-9.515673943861534,0.005886521122769335,0.004394177236743396
0.08000000000000006,1.4554750673099195,-0.7734962942860444,-9.441626845699023,0.007367463086019543,0.0061788312598338386
0.09000000000000007,1.4472224410519445,-0.8675065727017526,-9.368005191852577,0.008839896162948472,0.008245267149895652
0.10000000000000007,1.4380337427080914,-0.9607844272339113,-9.294741565536793,0.010305168689264163,0.01057713454966731
0.11000000000000008,1.427916329958569,-1.0533201212662349,-9.219457060342753,0.011810858793144939,0.013155309200305613
0.12000000000000009,1.4168777644597237,-1.145087196367621,-9.141385617132034,0.013372287657359322,0.016029229608941622
0.1300000000000001,1.4049258471889754,-1.236069299677212,-9.063316308775338,0.014933673824493244,0.019101207650214044
0.1400000000000001,1.3920683112241004,-1.3262950164054734,-8.990101409323593,0.016397971813528145,0.02230360053346686
0.1500000000000001,1.378312421265788,-1.4158195043075987,-8.922544774895307,0.017749104502093858,0.025620973394221064
0.16000000000000011,1.3636648696170905,-1.5047009929859263,-8.860625220361321,0.018987495592773594,0.0290402968082032
0.17000000000000012,1.348131836410557,-1.5929806771818147,-8.80171232850412,0.020165753429917593,0.032586460533145
0.18000000000000013,1.3317191868430016,-1.6806851645815708,-8.744911755043121,0.021301764899137595,0.03633555405499808
0.19000000000000014,1.3144326026437134,-1.767825678591555,-8.68906249107956,0.022418750178408782,0.04016822316698085
0.20000000000000015,1.2962776706605454,-1.8544103894839021,-8.633473504848432,0.023530529903031366,0.04423233582234141
0.21000000000000016,1.277259931179665,-1.94044357314455,-8.578535143654644,0.02462929712690714,0.04847287528325132
0.22000000000000017,1.2573848827781786,-2.0259279154995196,-8.523987590620763,0.025720248187584765,0.05279803231490135
0.23000000000000018,1.236657987253045,-2.110867483206071,-8.469603131145737,0.026807937377085277,0.05729005372269226
0.24000000000000019,1.2150846707699894,-2.195266556826629,-8.415586907721853,0.02788826184556294,0.06199146398165991
0.25000000000000017,1.1926703199348039,-2.2791290246190683,-8.362096459988898,0.02895807080022205,0.0668529263417536
0.2600000000000002,1.1694202793310375,-2.3624588485899594,-8.309099932063752,0.030018001358724976,0.07183242337150939
0.2700000000000002,1.1453398510746076,-2.4452602438401776,-8.256527513610902,0.03106944972778198,0.07692817346186061
0.2800000000000002,1.1204342947543093,-2.5275375419565873,-8.204353407500118,0.032112931849997625,0.08215330499036096
0.2900000000000002,1.0947088273133614,-2.6092950693658046,-8.152583169063684,0.033148336618726335,0.0875161668450834
0.3000000000000002,1.0681686230095209,-2.6905371143128027,-8.101226740511033,0.03417546518977935,0.0930183668765974
0.3100000000000002,1.0408188134883773,-2.7712679320738016,-8.050285927751437,0.035194281444971276,0.0986587383843705
0.32000000000000023,1.0126644879394067,-2.851491746276023,-7.999752487637454,0.03620495024725093,0.10443457926144373
0.33000000000000024,0.9837106933044467,-2.931212745414957,-7.949614228796893,0.03720771542406215,0.11033692463037971
0.34000000000000025,0.9539624345047039,-3.0104350852552355,-7.899871740466437,0.03820256519067128,0.1163420175663259
0.35000000000000026,0.9234246746510799,-3.0891629320629193,-7.8505646324931515,0.03918870735013697,0.12241464180094969
0.36000000000000026,0.8921023351353785,-3.1674005259304208,-7.8017604042295865,0.04016479191540827,0.12855017232709792
0.3700000000000003,0.8600002957028637,-3.245152148844935,-7.753453083745738,0.04113093832508525,0.13483091867956362
0.3800000000000003,0.8271233948103128,-3.3224218727656694,-7.70547340942648,0.042090531811470405,0.14134751481785232
0.3900000000000003,0.7934764303723543,-3.3992134676415056,-7.657722886620089,0.04304554226759824,0.14796366485002102
0.4000000000000003,0.7590641598827157,-3.4755310012864986,-7.610486543657288,0.04399026912685426,0.15446919303493584
0.4100000000000003,0.7238912995097955,-3.5513790027883165,-7.563851678381715,0.04492296643236572,0.16114957898626778
0.4200000000000003,0.6879625251445787,-3.6267611772029857,-7.517345439447087,0.04585309121105826,0.1681416823206846
0.4300000000000003,0.6512824739363765,-3.701681183580815,-7.471289652413148,0.04677420695173704,0.1748975096808218
0.44000000000000034,0.6138557419659295,-3.776143716780448,-7.425838375473498,0.047683232490530046,0.18192901768270253
0.45000000000000034,0.5756868863339195,-3.8501520066820687,-7.380425650080112,0.04859148699839777,0.18909000554040561
0.46000000000000035,0.536780425600322,-3.9237103801090734,-7.33578108173303,0.04948437836533942,0.19609556370109016
0.47000000000000036,0.49714083807111287,-3.9968225743490646,-7.291168381660012,0.05037663236679977,0.20353518609312518
0.48000000000000037,0.45677256511378167,-4.069492416129527,-7.24727563633966,0.05125448727320681,0.2106493767471157
0.4900000000000004,0.41568000801240035,-4.141723765992003,-7.20341897274929,0.05213162054501422,0.21823460741384226
0.5000000000000003,0.3738675315879053,-4.213520503113423,-7.160308107422114,0.05299383785155773,0.2255761651632744
0.5100000000000003,0.3313394616700293,-4.284886070635843,-7.11721146224285,0.053855770755143,0.23312305465812228
0.5200000000000004,0.2881000872145742,-4.355824767833407,-7.074746658559841,0.05470506682880321,0.24088625625959276
0.5300000000000004,0.24415366018800108,-4.426339660750774,-7.032614735371244,0.05554770529257515,0.2483012423603533
0.5400000000000004,0.19950439484884283,-4.49643479738889,-6.9906356747441984,0.05638728650511604,0.2562079529327174
0.5500000000000004,0.15415647119250578,-4.566113442487587,-6.949106867405304,0.057217862651893936,0.2641402872431321
0.5600000000000004,0.10811411502106855,-4.63535151543904,-6.898984035547926,0.058220319289041485,0.27289772008517155
0.5700000000000004,0.0613846406006092,-4.703254246682766,-6.606268646399451,0.06407462707201098,0.2948982592816457
0.5800000000000004,0.014003055283522185,-4.766835943814114,-6.729032012252356,0.0616193597549529,0.13705424816163547
0.5900000000000004,-0.034118121215059874,-4.85380437802607,-9.771636718156381,0.0007672656368723737,0.07999810098995783
0.6000000000000004,-0.08319806683401684,-4.952307503821449,-9.831252144219278,-0.00042504288438554726,0.001716807870167964
