t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.0,1.487,0.0,-9.81,0.0,0.0
0.010000000000000002,1.486460619867221,-0.09804659828411733,-9.796899170306009,0.00026201659387984434,3.422425981341098e-05
0.02000000000000001,1.4849418105604015,-0.19589268453561012,-9.774078989225753,0.0007184202154849462,0.0001651760315890258
0.03000000000000002,1.482445863618987,-0.2934934268527337,-9.748052438884772,0.0012389512223045741,0.0004111914592646343
0.04000000000000003,1.4789754362077439,-0.39080913029616937,-9.717189467246467,0.0018562106550706649,0.0008043868981675435
0.05000000000000004,1.4745336940572535,-0.4877791197912916,-9.679274400710712,0.0026145119857857732,0.0013893565926287655
0.060000000000000046,1.46912452043857,-0.5843238803152037,-9.632897666271276,0.00354204667457447,0.002210683282356264
0.07000000000000005,1.4627526305030791,-0.6803604497410721,-9.578733656451327,0.0046253268709734756,0.003292359187618649
0.08000000000000006,1.4554234807374737,-0.7758250056065237,-9.519532705065854,0.005809345898682911,0.004636715943706355
0.09000000000000007,1.4471430019564295,-0.8706833335100883,-9.45805449400244,0.0070389101199512215,0.006254556665400008
0.10000000000000007,1.4379173448738263,-0.9649214045572773,-9.395741764998087,0.008285164700038265,0.008141481960998747
0.11000000000000008,1.4277527340176892,-1.0585368428191178,-9.33366821724663,0.009526635655067398,0.01024233507771042
0.12000000000000009,1.4166553632197474,-1.151536849625336,-9.272728312000831,0.0107454337599834,0.012550236225657322
0.1300000000000001,1.404631283921131,-1.2439438430452467,-9.21525457708303,0.0118949084583394,0.014965701883972496
0.1400000000000001,1.3916861846403137,-1.3358035345981065,-9.162591396080945,0.012948172078381098,0.017462952994432367
0.1500000000000001,1.377825303588319,-1.4271568898199236,-9.113640768937435,0.01392718462125131,0.020050920075228233
0.16000000000000011,1.3630535050248795,-1.518038623842289,-9.067468288425143,0.014850634231497132,0.02274416433023921
0.17000000000000012,1.347375408196425,-1.6084640870877207,-9.022453769997757,0.01575092460004489,0.025546160551185866
0.18000000000000013,1.3307955082879455,-1.6984442760503082,-8.977919570620227,0.016641608587595468,0.02853606527305139
0.19000000000000014,1.3133182493395628,-1.7879815574604856,-8.93401917585167,0.0175196164829666,0.03159599600867018
0.20000000000000015,1.294948037153458,-1.8770784735642967,-8.889971081552941,0.018400578368941194,0.034839728624832804
0.21000000000000016,1.2756892609590869,-1.9657383776176998,-8.84620383006829,0.019275923398634195,0.03825304026069614
0.22000000000000017,1.2555462875149663,-2.0539626961798927,-8.80294160397798,0.02014116792044042,0.04174205335380209
0.23000000000000018,1.234523456035668,-2.1417536330331206,-8.759839379112943,0.021003212417741137,0.04535041046124009
0.24000000000000019,1.2126250803728964,-2.229114370337234,-8.716834909843925,0.021863301803121505,0.049131008759662705
0.25000000000000017,1.1898554482366077,-2.3160478879737276,-8.674100977879828,0.02271798044240346,0.05306599959358251
0.2600000000000002,1.16621881926214,-2.402556868743702,-8.631726213538451,0.023565475729230997,0.057121066846248986
0.2700000000000002,1.1417194244364124,-2.4886440093429067,-8.589689861387697,0.02440620277224608,0.061283852603027406
0.2800000000000002,1.116361466227041,-2.57431211400514,-8.547949038257798,0.02524101923484407,0.06555795444751202
0.2900000000000002,1.090149118686619,-2.6595640405703285,-8.506479223550157,0.026070415528996884,0.06994910709901615
0.3000000000000002,1.0630865274389767,-2.7444026525549474,-8.465273446467418,0.026894531070651644,0.074459190405453
0.3100000000000002,1.035177809635885,-2.8288307982628793,-8.424333936117883,0.02771332127764234,0.07908453200480131
0.32000000000000023,1.0064270539938853,-2.9128513179839786,-8.383676856107842,0.028526462877843158,0.08381409216740003
0.33000000000000024,0.9768383207759452,-2.9964670760349073,-8.343336918397688,0.029333261632046265,0.08863032786886266
0.34000000000000025,0.9464156417667331,-3.079680988310478,-8.303352208811765,0.03013295582376472,0.09352430563400604
0.35000000000000026,0.9151630202159077,-3.1624959893559192,-8.263697600944289,0.03092604798111425,0.09852803726450685
0.36000000000000026,0.883084430994924,-3.244914853664918,-8.224232727403953,0.031715345451920965,0.1037110110126907
0.3700000000000003,0.8501838210738201,-3.326940119584597,-8.184868574614512,0.032502628507709776,0.109058640019075
0.3800000000000003,0.8164651095502251,-3.40857454630932,-8.145851384346056,0.03328297231307889,0.11439461493592899
0.3900000000000003,0.7819321866715718,-3.4898214521555793,-8.107387444203415,0.03405225111593173,0.11971849678321217
0.4000000000000003,0.7465889141123659,-3.570683595120096,-8.069010264760998,0.03481979470478005,0.12534069345933185
0.4100000000000003,0.7104391270140141,-3.651163088994861,-8.030729446651971,0.0355854110669606,0.13103175479562792
0.4200000000000003,0.6734866320348227,-3.7312634523785455,-7.993136728470256,0.03633726543059489,0.13659228361241083
0.4300000000000003,0.6357352069743614,-3.810987278263898,-7.95545667290912,0.03709086654181761,0.1425703302462979
0.44000000000000034,0.5971886040382052,-3.8903368950502233,-7.918238407268229,0.03783523185463545,0.1483290445211361
0.45000000000000034,0.5578505455293898,-3.9693158882247572,-7.8812751842706055,0.0385744963145879,0.15440111877747367
0.46000000000000035,0.5177247283008961,-4.04792600971087,-7.844517450150358,0.039309650996992865,0.1603770290902801
0.47000000000000036,0.4768148200729767,-4.126171001375301,-7.808098635350895,0.040038027292982115,0.16661701790354605
0.48000000000000037,0.4351244630379361,-4.204052647535705,-7.771975405372606,0.040760491892547886,0.17267963872223718
0.4900000000000004,0.392657270408935,-4.281574387972905,-7.735935303623973,0.041481293927520556,0.17918035775467953
0.5000000000000003,0.34941683027411247,-4.358738580687665,-7.700521908979612,0.042189561820407784,0.1853350245895616
0.5100000000000003,0.30540670230661804,-4.435547707305929,-7.664978893516028,0.042900422129679455,0.19186737455695896
0.5200000000000004,0.26063042004580456,-4.512005043306839,-7.629882262413563,0.04360235475172874,0.19849206924949842
0.5300000000000004,0.2150914909229527,-4.588112731193086,-7.5952276928413465,0.04429544614317307,0.20486596149042752
0.5400000000000004,0.16879339514143754,-4.663873324886212,-7.560550840259035,0.044988983194819324,0.21151848417742103
0.5500000000000004,0.12173959573889581,-4.739286592649074,-7.524936744048091,0.04570126511903819,0.21854881887568542
0.5600000000000004,0.07393413813809702,-4.8141531801113056,-7.4248233264973855,0.04770353347005231,0.2296932517137265
0.5700000000000004,0.02539486684994542,-4.885668410178017,-6.984731517717448,0.05650536964565105,0.15795796019157696
0.5800000000000004,-0.023895061188145786,-4.968889294213607,-9.56165803819645,0.004966839236070993,0.09833150527917467
0.5900000000000004,-0.07412339523326295,-5.06715323821291,-9.839741396406858,-0.0005948279281371477,0.0032412037999657545
0.6000000000000004,-0.1253352099356057,-5.165351737787397,-9.812225439679283,-4.450879358564956e-05,3.8696426511181215e-05
