t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.0,1.487,0.0,-9.81,0.0,0.0
0.010000000000000002,1.4864611588319299,-0.09787639534125497,-9.754938259126975,0.0011012348174604981,0.00013623057080630344
0.02000000000000001,1.484947890180064,-0.19491820393926804,-9.661619610977493,0.0029676077804501664,0.0006457917849181297
0.03000000000000002,1.482469444981367,-0.2910015404002855,-9.564200188998019,0.004915996220039647,0.0015440541450757737
0.04000000000000003,1.4790356287056248,-0.3860826103606726,-9.460885628274184,0.006982287434516332,0.002875576289751632
0.05000000000000004,1.474656933195854,-0.4800642413384233,-9.344004503149236,0.009319909937015302,0.004751100137670851
0.060000000000000046,1.4693453471432825,-0.5727471349380717,-9.201446388293212,0.012171072234135785,0.007377473084476861
0.07000000000000005,1.4631155664088082,-0.6638013793663156,-9.02036698666609,0.01579266026667821,0.011030353487542591
0.08000000000000006,1.4559861588961465,-0.7528066188216668,-8.796520439338025,0.0202695912132395,0.01592141577658561
0.09000000000000007,1.4479797686206572,-0.8393925695138612,-8.54313650742621,0.025337269851475802,0.022013531470592224
0.10000000000000007,1.439121664517948,-0.9234038205537063,-8.286461116846912,0.03047077766306179,0.028925866529429033
0.11000000000000008,1.4294372180031747,-1.0049427387339769,-8.049587738016886,0.03520824523966231,0.0361120883911788
0.12000000000000009,1.418949753471849,-1.0842794443431423,-7.843648242130564,0.03932703515738873,0.043294194276763696
0.1300000000000001,1.4076795905706867,-1.161717350521081,-7.6653807974112524,0.04289238405177495,0.05042528438774957
0.1400000000000001,1.3956444281763767,-1.2374756468050916,-7.504805542292806,0.04610388915414388,0.0575562129256202
0.1500000000000001,1.3828602133316357,-1.3117008816277016,-7.356397718043844,0.04907204563912314,0.06488506607568985
0.16000000000000011,1.3693417768243519,-1.384473222905981,-7.213231717626542,0.05193536564746917,0.0723541251956356
0.17000000000000012,1.3551033630297555,-1.4558456870627798,-7.075564973721494,0.05468870052557014,0.08012046157507628
0.18000000000000013,1.3401587532163528,-1.5258519067966023,-6.939919271265562,0.05740161457468878,0.08803694331538094
0.19000000000000014,1.3245214407657224,-1.5945260318339538,-6.808150162681942,0.060036996746361176,0.09621830075226391
0.20000000000000015,1.3082046135064518,-1.661889578676934,-6.678508986751551,0.062629820264969,0.10457547570862766
0.21000000000000016,1.2912211977629109,-1.7279746649949623,-6.551160839274308,0.06517678321451385,0.11306330345129569
0.22000000000000017,1.2735838780872044,-1.7928028158410265,-6.427311312675156,0.06765377374649689,0.12180212409262668
0.23000000000000018,1.2553050666660388,-1.856398235811027,-6.3049673936642145,0.07010065212671572,0.13061616970929335
0.24000000000000019,1.23639694329872,-1.9187890155469483,-6.185013524832869,0.07249972950334263,0.13953135184019796
0.25000000000000017,1.216871451050629,-1.9799967027901273,-6.068287858453331,0.07483424283093337,0.14864809359776257
0.2600000000000002,1.1967402856649336,-2.040043211016566,-5.953569672437133,0.07712860655125735,0.15785767311333904
0.2700000000000002,1.1760149123813133,-2.0989535102442596,-5.840493680256083,0.07939012639487836,0.16708299228523854
0.2800000000000002,1.1547065747249856,-2.1567510451108793,-5.729815383992725,0.08160369232014551,0.17638417961622613
0.2900000000000002,1.1328262927748036,-2.213456885038033,-5.621827828006133,0.08376344343987736,0.18580764232159447
0.3000000000000002,1.1103848654275363,-2.2690918098138315,-5.516140776886539,0.08587718446226923,0.19531930689541196
0.3100000000000002,1.0873928769663415,-2.323677108200533,-5.4123525234702745,0.08795294953059453,0.20486320564035362
0.32000000000000023,1.063860702972122,-2.377234009815107,-5.310367030769621,0.0899926593846076,0.2144121328089425
0.33000000000000024,1.0397985145047202,-2.4297831439356723,-5.210270492748817,0.09199459014502367,0.22396650183995462
0.34000000000000025,1.0152162817289032,-2.481344463317188,-5.1121485386157755,0.09395702922768451,0.23353391163654771
0.35000000000000026,0.9901237777322759,-2.531937386808536,-5.016018000145496,0.0958796399970901,0.24311671798905243
0.36000000000000026,0.9645305825533805,-2.5815809240451686,-4.921842030677859,0.09776315938644282,0.2527106227964458
0.3700000000000003,0.9384460872336192,-2.6302937268515865,-4.829563850641989,0.09960872298716023,0.2623078917098659
0.3800000000000003,0.9118794977763465,-2.678094096628893,-4.739129254162281,0.1014174149167544,0.2719005209787346
0.3900000000000003,0.8848398389957229,-2.7249999803797564,-4.650495995414773,0.10319008009170455,0.2814820460080632
0.4000000000000003,0.8573359582611787,-2.7710289739341083,-4.563635473659349,0.10492729052681304,0.29104809892431277
0.4100000000000003,0.8293765291422344,-2.816198331539495,-4.478528587708469,0.10662942824583063,0.30059585188385235
0.4200000000000003,0.8009700549697756,-2.860524975145177,-4.395154231981162,0.10829691536037676,0.3101218698189198
0.4300000000000003,0.7721248723206188,-2.9040254897760094,-4.313467693800085,0.10993064612399832,0.3196181142186865
0.44000000000000034,0.7428491544526201,-2.9467160860570725,-4.233374700134992,0.11153250599730016,0.32906748743155106
0.45000000000000034,0.713150914761338,-2.988612532930108,-4.1547280146857535,0.11310543970628495,0.3384441562546092
0.46000000000000035,0.683038010262147,-3.0297301215163985,-4.077386847310999,0.11465226305378004,0.3477262104739654
0.47000000000000036,0.6525181449785876,-3.0700837669633545,-4.0013460032834836,0.11617307993433035,0.3569207179627225
0.48000000000000037,0.6215988729783641,-3.1096882961110373,-3.92682938336056,0.11766341233278882,0.36607854935252354
0.4900000000000004,0.5902876008990414,-3.1485586955043208,-3.8541421966309635,0.11911715606738074,0.37525902739029177
0.5000000000000003,0.5585915904557281,-3.1867098527095337,-3.783252473412843,0.12053495053174315,0.38444491278288834
0.5100000000000003,0.5265179619230296,-3.2241557448591798,-3.7135834344811824,0.12192833131037636,0.39351275708966893
0.5200000000000004,0.4940736985594286,-3.2609091285497405,-3.644629129165879,0.12330741741668244,0.4023754196870869
0.5300000000000004,0.46126564974448114,-3.296982791129147,-3.5768465453760463,0.1246630690924791,0.4111565935398564
0.5400000000000004,0.4281005313488113,-3.332390860873267,-3.5111091205968146,0.12597781758806373,0.4200375763681155
0.5500000000000004,0.3945849270263154,-3.3671472837005547,-3.4469793423148705,0.1272604131537026,0.42889094134641464
0.5600000000000004,0.36072529429560046,-3.4012634612584494,-3.383215841687388,0.12853568316625225,0.43745567391719664
0.5700000000000004,0.32652796931580264,-3.434750500970106,-3.320431855747774,0.12979136288504453,0.44591939895302307
0.5800000000000004,0.2919991642721926,-3.467622268471579,-3.259929182670838,0.13100141634658324,0.45455900033041735
0.5900000000000004,0.2571449686600287,-3.499891273870803,-3.2003380027474453,0.1321932399450511,0.46301662341213495
0.6000000000000004,0.2219713590839149,-3.531566666060423,-3.1408747058818953,0.1333825058823621,0.4711679054625711
