t[s],z[m],v[m/s],a[m/s^2],Fz[N],P_joule[W]
0.0,1.487,0.0,-9.81,0.0,0.0
0.010000000000000002,1.486461214746174,-0.0978581288019394,-9.750224293045544,0.001195514139089129,0.0001470655947295308
0.02000000000000001,1.4849485757689076,-0.19480549308686462,-9.648192901367613,0.0032361419726477394,0.0007010093731100243
0.03000000000000002,1.48247219499725,-0.2907047322401344,-9.5416670412143,0.005366659175714004,0.001677651701503459
0.04000000000000003,1.4790427945300324,-0.3855080355563354,-9.428687577661968,0.007626248446760632,0.0031244568032081955
0.05000000000000004,1.474671848937604,-0.4791086267851668,-9.300785013873284,0.010184299722534325,0.005161055462182865
0.060000000000000046,1.469372478340292,-0.5712875247040982,-9.144707332297525,0.013305853354049511,0.008010587069827392
0.07000000000000005,1.4631607703670781,-0.6616838125647372,-8.946591796873507,0.017268164062529876,0.011967984574292044
0.08000000000000006,1.4560570330918032,-0.7498408030570597,-8.70221909612005,0.022155618077599,0.017253494503405416
0.09000000000000007,1.4480859730705,-0.8353622281509999,-8.426735210089715,0.027665295798205695,0.023811418578896144
0.10000000000000007,1.4392750415728313,-0.9180937814903147,-8.149446267968415,0.03321107464063171,0.031217458748943168
0.11000000000000008,1.4296516302273377,-0.998164235590848,-7.895214027411722,0.038295719451765575,0.038884471035768024
0.12000000000000009,1.4192407649492427,-1.0758776913555448,-7.6753270321285365,0.042693459357429284,0.046513076468407744
0.1300000000000001,1.4080641304434207,-1.151570043615933,-7.486042858261358,0.04647914283477285,0.0540595704324415
0.1400000000000001,1.3961405247865408,-1.2254801697201367,-7.315595318320437,0.04988809363359127,0.06158460243790735
0.1500000000000001,1.3834868720778504,-1.2977636299822013,-7.158332588874602,0.053033348222507964,0.06929368264810887
0.16000000000000011,1.3701188897429089,-1.3685080637571954,-7.0064981718491435,0.05607003656301714,0.07713317503071777
0.17000000000000012,1.3560516829885076,-1.4377675189041974,-6.860731280008167,0.05898537439983667,0.08525932283217935
0.18000000000000013,1.341299844033642,-1.5055816848978447,-6.717027281828475,0.0618594543634305,0.0935202870133514
0.19000000000000014,1.3258776584148864,-1.5719862001042864,-6.578055166452078,0.06463889667095844,0.10204360667126687
0.20000000000000015,1.3097990490533014,-1.6370075473457555,-6.440949259991481,0.06738101480017039,0.110705473476615
0.21000000000000016,1.293077656818465,-1.7006826047853059,-6.307211448646371,0.07005577102707258,0.11951010921621039
0.22000000000000017,1.2757268288519126,-1.7630339278123284,-6.1770132977773935,0.07265973404445214,0.1285317333258159
0.23000000000000018,1.2577596029951856,-1.824092799993666,-6.048333690623803,0.07523332618752394,0.13758953630555062
0.24000000000000019,1.239188759200624,-1.883889701341503,-5.923195323364859,0.07773609353270283,0.1467751097229907
0.25000000000000017,1.2200267943870986,-1.9424474556250695,-5.8013236491804845,0.08017352701639033,0.1561288426513989
0.2600000000000002,1.2002859248172304,-1.9997936576299793,-5.681117119442844,0.08257765761114315,0.1655036863342503
0.2700000000000002,1.1799781126824913,-2.055957293664944,-5.563315653807284,0.08493368692385433,0.17489663138408135
0.2800000000000002,1.159115065641848,-2.11096284900107,-5.448822054437429,0.08722355891125144,0.18439756211792827
0.2900000000000002,1.137708233159651,-2.16483345506006,-5.337079251185692,0.08945841497628618,0.1939922820786999
0.3000000000000002,1.1157688154730019,-2.2175937614415124,-5.227310442496546,0.09165379115006908,0.20359941437099538
0.3100000000000002,1.0933077736870478,-2.2692687910339773,-5.119468292112203,0.09381063415775595,0.21318053703616008
0.32000000000000023,1.0703358348781817,-2.31988239537842,-5.013903136598206,0.0959219372680359,0.22275176030099111
0.33000000000000024,1.0468634954321094,-2.3694571699698277,-4.910827579394351,0.09798344841211298,0.23233741309567493
0.34000000000000025,1.0229010254099682,-2.4180150292855496,-4.810195537798453,0.09999608924403094,0.24194199599135446
0.35000000000000026,0.998458473851778,-2.465577567797683,-4.711839766725906,0.1019632046654819,0.2515525859622971
0.36000000000000026,0.9735456741468087,-2.5121660918279347,-4.615603843503757,0.10388792312992488,0.261151175886554
0.3700000000000003,0.9481722490785633,-2.5578015261072955,-4.52138656740262,0.10577226865194761,0.27072262932630203
0.3800000000000003,0.9223476155677897,-2.6025043388945166,-4.429130402035364,0.10761739195929274,0.2802564029129124
0.3900000000000003,0.8960809892430129,-2.6462945161427496,-4.338797116108114,0.10942405767783774,0.28974518394027704
0.4000000000000003,0.8693813889119921,-2.689191566923429,-4.250350320941318,0.11119299358117365,0.299183079470156
0.4100000000000003,0.8422576409543092,-2.7312145377309496,-4.163747612598909,0.11292504774802183,0.30856451580874217
0.4200000000000003,0.8147183836384502,-2.7723820251544202,-4.078940379010093,0.11462119241979815,0.3178840964536267
0.4300000000000003,0.7867720713596482,-2.8127121874269325,-3.9958803527882685,0.11628239294423465,0.32713750451898077
0.44000000000000034,0.7584269787857181,-2.8522227624435152,-3.9145331054617944,0.11790933789076412,0.33632338132733874
0.45000000000000034,0.729691204896564,-2.89093110162884,-3.8348960390269404,0.1195020792194612,0.34544549170672434
0.46000000000000035,0.7005726768947333,-2.9288542257776973,-3.7570099355250086,0.12105980128949984,0.35451307605986804
0.47000000000000036,0.671079153950983,-2.966008884440696,-3.6809403410040673,0.12258119317991867,0.36353598320659986
0.48000000000000037,0.6412182308161606,-3.0024115605377304,-3.606707960853087,0.12406584078293827,0.3725127421542779
0.4900000000000004,0.6109973414274593,-3.0380783519423846,-3.534187821512689,0.12551624356974622,0.3814173505802032
0.5000000000000003,0.5804237626953206,-3.073024743731061,-3.4630759838382357,0.1269384803232353,0.3902019542357632
0.5100000000000003,0.5495046185017668,-3.1072654793174426,-3.393056080354935,0.1283388783929013,0.3988318537816693
0.5200000000000004,0.5182468834874572,-3.140814847008322,-3.3241367276372076,0.12971726544725587,0.40733609902893375
0.5300000000000004,0.4866573859279122,-3.1736873554541947,-3.2567931194175763,0.13106413761164848,0.41580704141897984
0.5400000000000004,0.4547428097416835,-3.205898035068697,-3.191489208198946,0.1323702158360211,0.424299072389664
0.5500000000000004,0.4225096971910724,-3.2374615454297393,-3.127905713759489,0.13364188572481023,0.4327204612314825
0.5600000000000004,0.38996445370057115,-3.268390879521296,-3.0650940497226635,0.13489811900554674,0.4409195736063927
0.5700000000000004,0.35711335288108714,-3.2986979359476973,-3.002886151807421,0.1361422769638516,0.44893405909399586
0.5800000000000004,0.323962537900511,-3.3283958926478032,-2.9424123295737665,0.13735175340852468,0.4569842872493099
0.5900000000000004,0.2905180208374817,-3.3574992289809353,-2.884113838499956,0.1385177232300009,0.46507470758870006
0.6000000000000004,0.25678568709117194,-3.3860202727722397,-2.8265522292430605,0.1396689554151388,0.47291949700193636
